GID_0,NAME_0,GID_1,NAME_1,VARNAME_1,NL_NAME_1,TYPE_1,ENGTYPE_1,CC_1,HASC_1,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
BRA,Brazil,BRA.8_1,Espírito Santo,Espiritu Santo,,Estado,State,,BR.ES,1530.117782,1530.1177819999998,1530.1177820000003,1530.1140470784317,1530.0880193437501,1530.013612703125,1529.9360986992187,1530.1317859960939,1531.1100546875,1532.2430376367186,1528.109140292969,1509.4654281992189,1479.4096643007813,1466.4047819296875,1497.2748127578125,1557.3396537265626,1607.4557387734376,1633.9295911953125,1648.6573929960941,1653.9107161171873,1642.7638173828125,1626.7718390351563,1631.0948046875,1656.7842465312501,1668.4581553085936,1633.6183544960938,1568.6253519687502,1523.6259711757812,1516.6150030546871,1516.3002331679686,1497.6287752695314,1473.0525440312497,1464.8536068828123,1478.0638377304685,1499.0717544453123,1508.0959465664062,1499.2285270625,1490.480073453125,1506.0529174648436,1548.2980384414063,1596.3624743125001,1630.4470238203126,1646.2142632656246,1646.666499734375,1631.9745725585935,1604.2826831328127,1570.633580890625,1533.1208471953123,1492.5338551054685,1459.882704640625,1442.6599712734376,1430.4491188007812,1417.9985410507816,1426.9173081171873,1475.8344637578127,1545.1160213085939,1597.920114714844,1618.7500453124999,1613.2443553398434,1586.6709191367186,1541.3163059921876,1496.9135652265625,1489.7257157890626,1524.4498116640623,1552.6081118398438,1531.071059796875,1471.348396707031,1410.7387058359375,1373.0780450078123,1369.5244136484375,1400.1997658085936,1441.6405308984372,1460.1979135,1451.9660403242187,1449.880933410156,1482.5178423242187,1545.3077444960938,1613.6715442304687,1664.1953630898438,1687.9191684999998,1692.2249067890623,1678.7117486210936,1635.4783961640628,1569.0540746796876,1511.7977922773437,1487.3306392148438,1492.3134314882811,1503.2577841445311,1501.192700339844,1499.259289828125,1514.70899121875,1525.7044881328122,1507.3276726640624,1477.4495778125,1463.270990113281,1460.7359628828128,1452.6200961835937,1439.9109659453125,1433.191410761719,1425.9150152500001,1410.3074167226564,1409.941425,1450.0940285429688,1505.67832996875,1525.7295565429688,1504.8208128593747,1486.5862353359378,1492.4217369179687,1494.1973654335939,1470.3258362656247,1438.60451690625,1417.7857324101562,1397.9838549374997,1364.836907378906,1328.7154339296876,1311.206958101961,1311.728037680162,1310.1708825753426,1295.04757198773
BRA,Brazil,BRA.9_1,Goiás,Goiáz|Goyáz,,Estado,State,,BR.GO,1507.47163,1507.47163,1507.4716299999998,1507.4716299999998,1507.47163,1507.4592319414064,1507.2796276914062,1507.1585429882812,1511.0494382109373,1527.8444249960935,1555.3394265464842,1559.1180470632812,1503.3017238914063,1427.363025333594,1430.565178063281,1522.8522401796877,1580.2590159367187,1532.1735518179687,1473.6781710894531,1501.096362875781,1579.4246718382815,1647.2616560335935,1705.1364688796873,1751.9467794414063,1753.4831592734379,1702.15424753125,1642.6226405273435,1614.240689302344,1591.5543322156254,1527.4944630476562,1450.7398741460936,1444.4937031210936,1517.9990942710938,1582.5410941101563,1575.1157397585937,1527.7043742671879,1494.7286776796877,1481.216898328125,1457.5811106679687,1404.9327800234373,1341.507979609375,1308.9174642656249,1327.2190621367188,1377.166903441406,1430.7762643359379,1476.9850223593749,1508.380713036719,1505.4493367390628,1452.5978080789062,1364.5818675875003,1284.690698546875,1250.1451270914063,1268.2774713992187,1324.7574681296874,1388.262604353125,1416.510009113281,1396.0853874335937,1367.063623457031,1378.3930073007812,1432.8740286445313,1497.7527062773436,1546.385500011719,1566.140658988281,1552.9763807578124,1524.5474933359374,1511.852570203125,1518.5945548085936,1520.0032826757813,1508.95524721875,1507.5139957812498,1538.331122765625,1607.1557192773435,1684.3952423671872,1705.8633273007815,1645.4630137109373,1559.9759754414063,1506.484484203125,1468.942151875,1408.6633370851564,1327.4496416304687,1262.9635626617187,1272.2555630773436,1400.1202959257812,1598.5764399328123,1723.7418384429689,1699.1104538257812,1608.825063964062,1544.5867959531251,1479.7114533203126,1374.8310528398438,1279.2351735625004,1264.2234574804686,1336.5256122031249,1437.0183764101562,1491.7312473710938,1475.8752826249997,1438.133152816406,1442.0692372382814,1485.925828015625,1513.537698308594,1500.1367942226564,1478.4819661328127,1477.6880975195313,1485.0179833398438,1480.5301958515624,1477.8565378945316,1505.3113040078124,1552.3682995351564,1568.1682846250003,1521.8763129648437,1434.928894863281,1350.0245944609376,1288.903268265625,1248.6038463398438,1235.6307127851564,1271.5562037294117,1347.4828862753036,1420.403018675799,1463.4843398957053
BRA,Brazil,BRA.10_1,Maranhão,São Luíz de Maranhão,,Estado,State,,BR.MA,1761.9772773680982,1756.6630320730594,1752.1948423765184,1749.660623407843,1749.0925215078125,1749.847531171875,1751.4202180820314,1753.0737049375,1755.0550158671876,1759.3482711171876,1765.4465919101563,1767.9639159726564,1763.2391595703123,1755.2273014140626,1750.6064438242186,1751.4052873398439,1755.3594553398436,1759.5149902734374,1761.2629276171876,1759.4878270898437,1755.9295664414062,1753.5970355507811,1754.6814637890625,1759.7465131289064,1766.6632915312498,1772.0915599414063,1775.2960152148437,1777.2895975898437,1776.883251125,1771.9176095,1763.6788043398437,1756.942437972656,1754.4832506757814,1752.1439889414066,1744.2713784960938,1735.151562296875,1735.9312733828124,1748.9667185820313,1764.8735243164065,1774.2229990156252,1774.518121609375,1769.2147820898435,1766.8360284257813,1775.5664861367186,1793.07037671875,1808.4463437460938,1814.5462774726564,1811.2990517617188,1800.841768328125,1785.2924213203123,1768.7803177851563,1757.547304515625,1755.118054949219,1762.134565308594,1778.6111971328125,1799.2363913984373,1815.0361539335938,1822.399679859375,1820.2745139960937,1803.554958,1769.994316238281,1731.3456783710938,1707.6197074804688,1702.809809042969,1697.6413767070312,1677.1666980781251,1647.1130739843748,1618.4408624726561,1602.7820942460937,1619.8937437265624,1679.8198555273436,1760.4325867187501,1822.3824116953128,1846.934324515625,1852.1712706523438,1867.4193776874997,1896.7291750039062,1921.0461613945313,1926.241943140625,1909.371224921875,1870.9773696171874,1818.7477650859373,1770.910740515625,1745.5179771835935,1744.9620701406247,1758.8484496289066,1781.1532231953124,1807.799698859375,1826.91489403125,1830.891080902344,1821.805920609375,1802.6521454453125,1782.0334756914065,1770.5617849257815,1762.5186788984377,1742.9018213710938,1709.4649838632813,1675.5101830468752,1657.078473828125,1657.8081356914063,1669.1851393984375,1686.7164284726564,1709.6379625156253,1727.2161450351562,1726.2406702617186,1710.1415772734374,1695.8795262656251,1690.4324418632812,1683.705921363281,1671.589581546875,1667.0738888164062,1674.8185720039062,1673.8776315234372,1646.4608555429686,1611.0923174023437,1598.573423235294,1605.1684280202428,1604.2996012054793,1586.0039738773007
BRA,Brazil,BRA.12_1,Mato Grosso,Matto Grosso,,Estado,State,,BR.MT,1328.535393196319,1326.9463645068492,1324.788448550607,1322.2069851019608,1320.476872394531,1321.4814450976564,1325.2338455000001,1329.2805190585934,1332.7644895390627,1338.2219124765627,1345.5653639648435,1348.7701952148439,1343.4782032617186,1333.4007005898436,1325.4321466289061,1322.863387328125,1325.290679859375,1330.4331761250003,1334.6661349804688,1335.19969165625,1332.1823132890624,1327.6977000039062,1324.3769604804688,1324.5982429492187,1328.2298893359377,1331.885871984375,1333.6671139453124,1338.7619051289064,1355.2001158515625,1379.9514359648435,1395.3384516562498,1387.982685421875,1364.8894160898437,1338.9237565898436,1310.5968393984374,1283.5204278749998,1280.347873714844,1316.4664107890626,1371.6713664609376,1408.613110953125,1405.6788980976562,1364.666233875,1312.7380170703125,1296.4764608085939,1333.253337515625,1375.7265670585937,1370.3012429453124,1330.0779531015626,1304.1195532617187,1304.1663876250002,1304.0626068046877,1289.5851409023435,1279.1136661757814,1299.9103696367188,1353.5510348359373,1408.5074753476565,1429.5641497226563,1410.0041822304688,1367.3982099414063,1314.202383988281,1253.979458578125,1207.2735214609372,1204.874056511719,1239.2032148359374,1259.5070610390624,1235.9670291289062,1193.1559534414062,1168.7714764882815,1179.2845588320313,1225.8876814609375,1292.5220962148437,1345.1831624062504,1365.131470242187,1369.3971156210935,1378.281658734375,1384.7251190820311,1376.8907089609374,1366.1187742148438,1369.8375895859374,1390.3765737148437,1417.9288520468747,1427.1754837734372,1388.6863918125,1315.3886340039062,1264.2320329218749,1268.516256425781,1307.901339859375,1349.8160081015624,1379.8627119140626,1395.7093842109373,1396.15730228125,1376.880659734375,1342.6691794023436,1319.5751714101566,1331.3831550234377,1364.5457006289064,1377.0367545351562,1350.0038310976565,1311.2644249999998,1291.0118884062497,1286.2770558828126,1286.8029230664065,1292.145111984375,1294.3937980546877,1282.220009402344,1262.2114522773438,1255.573906996094,1271.246367550781,1291.8032594765627,1297.4854932851563,1294.3079389531251,1303.8867599179687,1337.0002897070312,1384.2584989609375,1422.4918805195314,1430.0987474352942,1403.3413351497977,1356.2618413424657,1304.4125492944786
BRA,Brazil,BRA.11_1,Mato Grosso do Sul,,,Estado,State,,BR.MS,1251.2868041042948,1248.9192871917812,1248.3325683279354,1250.849034329412,1254.7473178515627,1255.9881061796875,1252.890450550781,1247.7885775625,1243.839099703125,1240.7077812265625,1233.3065086367187,1217.129817457031,1196.3398824296876,1182.9238896289062,1184.8466900898438,1198.5073970546873,1215.8379594140622,1232.1496443242188,1243.4684686171875,1247.6164230859376,1250.7790118203125,1260.2976764062498,1274.0115925078126,1286.5838473945314,1294.3420505976565,1290.1146974726562,1270.899573578125,1246.28863334375,1225.8712251523439,1211.1178912734376,1202.3713664960937,1198.51075709375,1197.645190660156,1206.908617300781,1233.0726082460935,1259.1359862421875,1256.86898609375,1231.3381358164063,1224.8194893242185,1263.5179837929688,1324.5615772656251,1368.529054855469,1385.6467216289063,1390.3657376757812,1386.2085383164062,1368.6391477460934,1344.0770194062497,1314.648579828125,1274.106679421875,1233.4968747968749,1209.6889994765627,1191.4129501093748,1164.1862250117185,1152.6824631210936,1185.5111932890625,1238.7993073632813,1264.2558934023436,1255.0536767070314,1243.0599691777343,1240.2043340507812,1223.2991578046876,1189.3290948593751,1182.0065145273438,1225.3418790078126,1274.3129129257813,1277.0113821445311,1240.554281611328,1202.3626702578124,1182.6525961679686,1184.9383838281249,1204.1623759023437,1220.8695572109375,1214.823609921875,1192.0400906601565,1181.1030737382814,1206.4528832070312,1272.7162473867186,1356.0116183476564,1412.499396921875,1423.1944849531249,1414.809016675781,1409.7743633437499,1390.910632808594,1341.3691774726565,1277.0027777148437,1222.131778620703,1185.910571828906,1167.0977885476564,1171.2060509624998,1211.1948287734376,1269.153840196875,1290.2254771375,1255.4663011062498,1210.5191562105467,1194.8522702460937,1199.6359809570315,1202.9686354062499,1200.6393612421875,1196.4449573515624,1187.8061261992186,1177.6224838789062,1188.0035740546875,1235.0342166015628,1293.276823828125,1315.65367284375,1295.4018403242187,1276.0649971484374,1285.0945855624998,1296.4179270546874,1277.2941909796873,1229.8679152148438,1170.0583941453126,1106.2849896242187,1054.027221563281,1035.41981960625,1049.9988368533332,1071.518203293927,1078.8430013315067,1069.7451016147238
BRA,Brazil,BRA.13_1,Minas Gerais,Minas|Minas Geraes,,Estado,State,,BR.MG,2124.930779,2124.930779,2124.930779,2124.9307790000003,2124.9307790000003,2124.9307790000003,2124.9307790000003,2124.993057859375,2125.5416376484377,2126.9069068359377,2125.4085881367187,2110.423437535156,2076.935699945312,2045.1594458203122,2045.8550463124998,2075.3268539453125,2094.8066153007812,2088.2854727382814,2084.804079351563,2109.831261535156,2152.6392313750002,2190.5235253476562,2210.604515410156,2207.2548390898437,2183.436348667969,2149.92779003125,2114.324898875,2077.427654503906,2038.5353913046874,2003.7637168320312,1992.7637850273438,2022.2262986953126,2071.577348613281,2090.891252417969,2063.7237656992193,2030.8700277539062,2029.9040641835938,2048.0812384882815,2054.436919203125,2044.474140503906,2036.6804096015628,2046.557789683594,2075.208314015625,2112.5707254960935,2146.1752688359375,2168.67367575,2176.8428291015625,2167.8985485,2141.6359998984376,2106.209022183594,2078.258242671875,2070.0152716523435,2080.7154194726563,2101.8607774609372,2114.7338442187497,2097.0945242382813,2056.371566746094,2027.6192007070315,2023.3980990546875,2023.5520576171875,2016.1773636289063,2011.2243712109375,2016.965635359375,2030.7449129414063,2051.338004199219,2080.426795625,2110.77368609375,2130.9110589453126,2141.9272698632813,2156.579461574219,2187.977874320312,2239.4946016093745,2288.7059704023436,2294.33375915625,2243.8966944218755,2174.363749449219,2123.533360941406,2086.2805153437503,2037.1805813945311,1972.8529879101566,1920.637313089844,1925.4718591171873,2017.642478386719,2156.473190308594,2241.4604848125,2235.429319953125,2210.315850136719,2213.65031803125,2192.586275335937,2107.1008041523437,2016.9504798359371,2006.790668605469,2081.1862103789063,2160.448974199219,2164.7309800976564,2094.69026025,2030.7028785625,2046.978642046875,2125.3143224999994,2177.788172515625,2158.4386363750004,2110.084398828125,2092.274405046875,2110.4306069882814,2133.2949125273435,2145.502334171875,2156.4708442304686,2170.351210359375,2177.2693804257815,2175.2837132109375,2173.5616877499997,2169.339755859375,2142.7647100703125,2088.6141853671875,2042.5386180117187,2046.960014635294,2096.4681479109313,2152.3559287214607,2192.7179450797544
BRA,Brazil,BRA.14_1,Pará,,,Estado,State,,BR.PA,377.8056112705521,364.64607752146117,358.251461002834,368.4883494070588,392.03261078945314,411.5817590613281,422.96756950898435,446.8163761964844,499.6588830445312,573.110255846875,653.7723161734375,730.7978898917969,774.652336598828,760.7535629777344,719.5455827261718,699.4445402578125,693.2017958117187,674.6459853105471,670.8427492066406,717.3830201746094,791.4254257796875,855.2753872304687,905.396245917578,933.0165751914061,907.2451706417968,830.5788753468751,751.4283490539062,702.3749051074217,668.3335905609374,627.4410480023438,594.0644099867188,605.5650861289063,672.0637922671875,747.7847695484375,769.8148896382812,729.8665133277343,684.3939162113281,687.0872994398437,725.5475481261718,735.8787520992188,685.9884102367187,621.0822848414064,602.9109853046875,636.7268124203125,686.1261307316407,723.8096602878906,739.3167546304687,726.2493776179688,687.033663110547,635.5954324230468,587.7493615886718,558.2292280566406,559.459578234375,588.4957085652343,619.0248647992188,621.6949338191406,598.5689022164063,586.011115084375,612.1233289187501,664.6059776886719,719.4630070085938,779.030782159375,846.9997449300781,895.5683270546875,901.4406109210938,880.2246962664062,852.5129588660158,819.0204574472656,786.6066455968751,776.6989165046875,802.8578158585937,862.8946156300783,934.626581839453,974.4207283312497,959.5628303648438,917.6805982128908,873.8455967394531,814.2738423015626,734.3057688628905,660.9822306558594,617.3309687351564,622.8156048890625,706.3491480746093,849.6106030031249,955.1315237554687,948.6024981093751,869.5456138273438,794.7226010363282,738.00060980625,681.3422758789062,633.2859219867187,619.340410525,653.8049451800781,719.4448338464844,765.2180850707032,749.9982398175781,693.8026244660157,664.0996681222656,697.6051378738283,758.6110368304687,800.4908123917969,825.9735624707032,849.8526892027344,856.7729329429689,838.2078105933592,827.957740771875,861.051045840625,919.5879705250001,949.0018613457031,914.524123557422,826.8099944749999,729.9277849042969,665.2875023925782,636.4054881074218,623.9949578796876,624.8297310031372,644.8517949574899,675.4639453383562,703.0532238361964
BRA,Brazil,BRA.15_1,Paraíba,Parahyba,,Estado,State,,BR.PB,1672.0983695521472,1668.7394557762557,1663.3973543360323,1658.208179035294,1655.1810317578122,1653.6712450429688,1651.5258660546874,1649.1365437734373,1650.613991703125,1657.39893675,1663.1831761914063,1661.7796280390626,1655.6945548242188,1650.8916664765627,1650.2147101406254,1654.8063994609374,1663.0165002500003,1668.6457104999997,1668.4490884101565,1667.041993109375,1667.6452110351563,1665.070336160156,1655.0798643046876,1643.7073007500003,1640.340475109375,1646.6704412070314,1655.8984392773434,1659.8467925546877,1657.5705612812499,1654.9524855039062,1653.0641196640624,1648.598159453125,1648.5716272265627,1662.34104875,1677.4411925351565,1670.8123605664064,1642.6266531953127,1616.0270827695315,1610.3283477851562,1622.1257920390626,1619.6823693750002,1572.6146090625,1510.5037394960937,1516.0324103203127,1617.9150432460938,1726.1532531015625,1732.1369014101563,1644.253925597656,1558.5057355898439,1528.504183859375,1539.3856670664063,1576.3949519921875,1639.8361161406249,1713.377115558594,1774.1768173710939,1806.7897641953125,1787.393337234375,1709.8832493476561,1622.2850276445313,1575.8533294570314,1567.7462344960936,1577.9502086640625,1607.3011613515625,1639.720172453125,1625.5414097695316,1549.583208925781,1474.0117620429687,1469.366061109375,1536.2754181249998,1626.7181018906251,1700.8374139648438,1735.8862269492188,1724.2040062539063,1683.7861458945313,1636.2873572382812,1582.2893091015624,1532.7640533203123,1526.3415405429685,1579.082291984375,1669.0055623359374,1775.6455071289063,1860.6343080078127,1849.0081653984373,1729.0597926914065,1603.0317742304687,1557.7128649179685,1579.0416744414065,1626.8902993242189,1680.9683135742187,1718.013085925781,1728.7110334179688,1727.3922499374999,1722.5355590117188,1724.6891731132812,1761.5443904375002,1834.1089147070315,1885.3662132734378,1860.255304171875,1780.6414804921878,1713.447301777344,1681.6334710664066,1658.5398856914064,1624.673561824219,1582.0262226601565,1540.6106528632813,1523.4651316601562,1557.064532734375,1632.8047088515625,1698.3674946796875,1711.0193205703126,1692.7989978671876,1712.1266502500002,1804.9602803320313,1925.1450037460938,1984.6315622812501,1940.7053608784313,1831.0987139676115,1721.4232095479451,1644.6090676319018
BRA,Brazil,BRA.16_1,Paraná,,,Estado,State,,BR.PR,525.2097777337424,525.9708328726027,529.5478243789473,539.0197898474511,553.7469891539063,567.9447174996093,577.2641602988281,582.0522473367188,582.7736444824219,584.850751409375,605.9654874984375,653.1915776160157,698.0315679234374,709.39744173125,700.2058004984374,698.8058760878907,698.1763238480469,686.3019144632814,690.1124459738281,731.1316829390624,781.5935522101563,811.0153299496094,822.4839267011719,815.0479891164063,773.3761237472656,710.7280111242186,666.4092834726563,652.096294334375,639.2338215371094,606.8940928472656,576.1320098859376,583.6536437761719,634.2500922710936,691.0815926781249,711.7148938953125,688.5841891324219,653.0779383164062,644.7215478121093,671.5029481648437,698.0668522140625,691.0994966976561,667.9134721007814,666.6008145761718,688.6123603718751,711.6676267875,730.3757338554688,745.4576690101562,743.8812727335937,717.5423700539062,677.2192291421875,639.5142578250001,616.2624736945312,610.9050888746093,616.410822755078,622.1272235199218,621.1457268234376,614.6896790777344,617.9616143316407,645.4327670914063,685.3790221285157,717.9952690308594,749.3813444429688,789.7901122878907,822.4327369945313,829.2610310363283,816.1171808054687,792.5700406796875,759.7529527671875,724.4589631828125,702.1807103015624,707.2664336152343,745.1745739210937,800.1384471636719,834.8734378054686,829.0399256937499,805.3971931933594,789.1117517691407,770.4581599644532,732.6555458636718,680.7282623570313,634.6748155609375,626.4254304957032,686.094924791797,792.8448458351562,869.9604760601562,871.8225348648436,833.7231831445313,797.5370126703124,753.5225979417968,690.149386170703,630.634173160547,601.4981396765625,613.7135877347656,661.8177230886718,712.7962991574219,722.751737557422,686.8810967828125,654.0390744914063,666.9396633160155,707.0468115707032,734.4559424890624,751.6138965375,779.4574472527344,803.0756671867189,794.1448927949217,766.7507568929688,762.6822194023438,790.6723920097655,814.2448770355469,793.6717196906249,728.2271232296875,659.3605333238281,621.9433273453125,606.4572269902344,593.3276269714845,588.1876492631372,596.5177743943319,606.2011735543377,607.9687046466257
BRA,Brazil,BRA.17_1,Pernambuco,Pernambouc,,Estado,State,,BR.PE,1003.780921,1003.780921,1003.7855732631579,1003.8169714784315,1003.9066047968752,1004.4423627304689,1006.8507642687501,1011.677444884375,1015.3563684742188,1015.0663594535157,1013.168600553125,1003.9573900031249,973.6237577726562,937.5151790257811,941.4629360203123,989.5409525289062,1020.691796757031,1001.2113630996093,979.44712289375,1002.7031063648437,1050.993344085156,1093.879455816406,1133.901512232031,1164.1899180085936,1156.4567693078122,1108.5052714582032,1055.4128601378907,1023.1204235808592,994.7867667851561,944.4261101750001,894.7442981796876,899.8762237644531,965.1112101023438,1029.0617014371094,1036.7796540898437,993.4216423410157,941.5323815351562,914.9189825375,912.7189485078126,908.4556708339843,891.9752522304688,885.9521472015624,907.8058559636718,945.2279915816405,980.0699483164061,1004.4150824320313,1008.8592088269532,984.8048604828125,938.4350196378907,885.1867305542969,838.2154350332031,807.9633593722656,804.4423367078125,832.9182755820312,879.8483041976563,911.2553852656251,906.3423030917969,887.6285093824218,893.3224671730469,928.4994584328124,971.9590859679688,1012.4583007453126,1045.8304849652343,1062.0678083640626,1062.1829771632813,1059.6810639812502,1051.2995841945312,1019.9905861855469,973.4173123328125,946.2783318976564,965.8743934781252,1032.5562729003907,1110.545439477344,1139.9203118929688,1099.6084493738283,1037.8023804039062,1003.4186646191405,988.4717206890625,959.113985344922,900.9471838691408,833.501944540625,811.525842769922,885.9739077613281,1024.8402269972657,1116.587153595703,1104.2070453597655,1048.9339951585937,1009.07269184375,958.5749223542969,875.1504811675782,800.7315116937501,782.1731351492188,824.2358598113282,896.5102876859374,950.5144312097655,955.0859324874999,928.7180509214843,914.2325649664061,922.2489275085937,926.1146573945313,912.5241468867187,902.113784464453,911.2564772527343,925.5630791335936,925.2890292984375,918.4801048117188,929.9209554929688,959.1840962863281,973.9573960542971,952.3615015730468,907.3474830988281,863.7307281882812,831.1409551085937,807.8190553589844,801.6368880082032,826.7789896254902,876.1598764566803,923.7177790799086,954.0025203852762
