GID_0,NAME_0,GID_1,NAME_1,VARNAME_1,NL_NAME_1,TYPE_1,ENGTYPE_1,CC_1,HASC_1,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
BRA,Brazil,BRA.8_1,Espírito Santo,Espiritu Santo,,Estado,State,,BR.ES,1530.117782,1530.117782,1530.117782,1530.117782,1530.117782,1530.117782,1530.117782,1530.117782,1530.117782,1530.117782,1530.117782,1530.117782,1530.117782,1530.117782,1530.117782,1530.117782,1530.117782,1529.165377,1530.117782,1530.117782,1536.941537,1545.781115,1521.102466,1352.269489,1343.930439,1739.612668,1608.490907,1614.314006,1635.503595,1707.501755,1670.986522,1629.493793,1427.208202,1860.750012,1541.796655,1946.355257,1377.754133,1398.793885,1565.393519,1629.049956,1450.016024,1409.810751,1547.950241,1283.508306,1705.848256,1408.228441,1592.318765,1453.219563,1333.942682,1705.883808,1521.867737,1666.50914,1762.799395,1425.470412,1953.430025,1367.319527,1656.132136,1577.762104,1443.031684,1444.850756,1402.079261,1472.103058,1511.399046,1160.413029,1540.397152,1600.396389,1594.444009,1714.310328,1523.502785,1727.277507,1430.771015,1688.640723,1057.726537,1738.606824,1639.380163,1587.023996,1400.915227,1419.319331,1339.318462,1319.036693,1323.461182,1532.632064,1528.581743,1472.382504,1279.671268,1530.352943,1506.983888,1648.184978,1673.509975,1821.917585,1539.729596,1728.146335,1906.928129,1252.734367,1658.319338,1374.057459,1481.500597,1479.113915,1763.722983,1157.598022,1542.827498,1815.235688,1335.002831,1463.815953,1499.626799,1369.848907,1626.775405,1323.926024,1352.353577,1609.597276,1367.310946,1287.351573,1363.297498,1655.016449,1601.251628,1554.369862,1236.794462,1577.109266,1687.946561,1300.832647,1519.99318,1306.173578,1517.866029,1376.929876,1259.02501,1270.648855,1307.143513,1438.30447,1178.90671
BRA,Brazil,BRA.9_1,Goiás,Goiáz|Goyáz,,Estado,State,,BR.GO,1507.47163,1507.47163,1507.47163,1507.47163,1507.47163,1507.47163,1507.47163,1507.47163,1507.47163,1507.47163,1507.47163,1507.47163,1507.47163,1507.47163,1507.47163,1507.47163,1507.47163,1507.47163,1507.47163,1504.297727,1483.710263,1706.281575,1675.967816,1361.068963,922.6330119,1573.961289,2244.708613,1430.011786,925.6834762,1631.999377,1820.836767,1517.921408,1498.178109,2176.39439,1514.495934,1993.179785,1444.351315,1376.684392,2012.312555,1445.403858,1471.208228,962.1626114,1746.185888,1777.955128,1661.685656,1242.213017,1693.88626,1344.177311,1538.269587,1567.866623,1129.138218,1311.61073,1250.471921,1378.147383,1578.389716,1246.108065,1747.741866,1469.125244,1508.126416,1513.2016,946.7511324,1387.694543,1191.271949,1186.530771,1581.911346,1387.308239,1618.624141,1046.211668,1431.356594,1399.487152,1566.136868,1533.362254,1593.930827,1676.199022,1449.587862,1362.559115,1653.400185,1549.393442,1489.10151,1373.579348,1677.389686,1379.308135,1722.319098,2077.564049,1644.953223,1242.756359,1612.614264,1592.861603,1320.981326,1439.495528,1077.460518,1307.598817,967.2336108,1655.246916,2391.651815,1715.920582,1105.626423,1707.96643,1834.840263,1116.090616,1247.982042,1121.803932,1225.634117,1592.782289,1598.467989,1569.551185,1318.764619,1224.219015,1640.435327,1664.067358,1427.70845,1415.683702,1440.909177,1600.666566,1433.873082,1519.700919,1274.031128,1661.384241,1841.454704,1297.556265,1700.876073,1080.320261,1317.139098,1384.085274,1040.972815,1168.260851,1413.02936,1533.27749,1467.607518
BRA,Brazil,BRA.10_1,Maranhão,São Luíz de Maranhão,,Estado,State,,BR.MA,1755.326475,1755.326475,1755.326475,1755.326475,1755.326475,1755.326475,1755.326475,1755.326475,1755.326475,1755.326475,1778.701434,1749.018439,1752.384692,1740.558262,1756.925775,1746.052702,1742.918903,1768.039833,1748.999002,1745.142221,1766.188347,1797.748392,1763.621371,1742.265198,1740.539316,1755.276732,1754.24265,1753.333161,1780.11606,1758.190331,1747.264928,1756.651566,1751.691834,1739.900277,1787.546631,1772.481096,1772.912014,1769.413528,1799.48815,1769.200527,1764.367837,1750.479374,1740.488489,1754.249494,1812.388783,1650.724105,1740.630769,1747.38257,1769.133928,1805.861184,1756.268535,1783.980895,1783.387746,1647.217695,1938.645497,1723.743247,1862.197745,1836.052793,1754.087111,1837.661742,1762.490377,1681.265426,1831.398665,1712.773931,1727.10029,1887.992939,1778.24829,1833.526771,1833.558753,1848.145562,1749.563534,1788.287115,1551.440431,1748.740321,1792.505487,1633.328158,1612.997428,1692.656335,1523.602337,1565.804781,1577.175053,1903.42357,1774.881262,2016.334866,1712.373841,1835.562785,1939.824741,1992.039615,1830.759344,2063.81126,1805.423081,1851.152005,1764.103187,1629.678011,1782.931495,1806.050589,1675.863322,1825.424081,1967.189685,1704.798566,1858.902235,1937.944655,1586.137647,1834.686622,1815.624608,1707.066303,1754.722734,1662.961979,1562.649463,1686.371546,1724.583718,1577.812296,1748.715434,1791.565034,1687.08432,1804.735974,1553.892857,1727.458819,1789.067953,1557.256414,1698.199664,1613.158657,1761.074155,1770.235946,1414.26508,1589.205416,1657.609627,1688.540853,1477.419743
BRA,Brazil,BRA.12_1,Mato Grosso,Matto Grosso,,Estado,State,,BR.MT,1328.270541,1328.270541,1328.270541,1328.270541,1328.270541,1329.670776,1325.771881,1322.708732,1342.995172,1325.527674,1333.192686,1323.027725,1331.359409,1317.150749,1322.959027,1310.502569,1321.325102,1345.405819,1330.534289,1314.397678,1354.677907,1377.826516,1343.637301,1324.381985,1316.292767,1325.809376,1312.763316,1332.024155,1346.71908,1339.180704,1325.833659,1337.072429,1316.660344,1309.615392,1339.63706,1326.71304,1352.710663,1317.889719,1309.946239,1401.329739,1438.726492,1440.259251,1323.047552,1287.863021,1444.247013,1197.240419,1201.749004,1270.45011,1431.002388,1493.196815,1377.446299,1456.163441,1324.528477,1055.413187,1304.863047,1594.0739,1461.818016,1159.16865,1283.359411,1339.130658,1337.166213,1306.839691,1230.95543,1193.519212,1379.916428,1460.633971,1506.329482,1445.526985,1282.259553,1397.911688,1277.014955,1124.947013,1064.998811,1258.087434,1489.128264,1178.354751,1103.511468,1204.213954,1125.476283,1141.715266,1305.926114,1506.724211,1307.458675,1376.259087,1288.743319,1525.393968,1391.390165,1220.659335,1442.739224,1402.554402,1288.247185,1594.269486,1510.811231,1261.343703,1043.518237,1310.922567,1392.604758,1208.233457,1546.294297,1353.420045,1324.000433,1595.122805,1194.830787,1321.312065,1237.368188,1398.271805,1486.651632,1462.571086,1054.558513,1360.597658,1424.536826,1048.33948,1443.611934,1281.992207,1276.938266,1314.392607,1141.955607,1225.511054,1453.861957,1222.370489,1314.502939,1244.624194,1320.019066,1387.94094,1457.684191,1531.484429,1341.1511,1464.283297,1133.679864
BRA,Brazil,BRA.11_1,Mato Grosso do Sul,,,Estado,State,,BR.MS,1233.284536,1260.459088,1240.239615,1242.39805,1249.232847,1257.106181,1245.112602,1237.173132,1246.902679,1244.695387,1257.190569,1252.660448,1234.250864,1248.54655,1260.027559,1266.848415,1256.097105,1236.10401,1254.216835,1219.967228,1266.618071,1236.464922,1165.082563,1188.515443,1109.564968,1273.580003,1172.610277,1237.121087,1263.154264,1285.297338,1180.813873,1268.906842,1306.361758,1282.636683,1229.900783,1447.176833,1192.249222,1230.049829,1255.378566,1208.532193,1144.617686,1240.608815,1221.481396,1113.672735,1237.826685,1277.158353,1404.358967,1192.435922,999.673087,1394.444181,1219.64301,1547.951958,1400.62288,1119.93598,1826.948037,1043.861721,1469.56499,1315.2477,1319.851329,1199.683171,1036.081756,1431.952272,1154.019257,910.990305,1235.2307,1264.6382,1414.370236,1211.559294,1090.440114,1411.280257,1125.565982,1492.1305,605.9348695,1475.956875,1370.96414,1309.632578,1204.747644,1161.039795,1213.567821,1116.714681,1177.705899,1303.351457,1271.530869,1140.054532,1106.185993,1242.137377,1123.590665,1405.527152,1614.48274,1367.081382,1387.456452,1272.643633,1786.222559,1024.071507,1464.42748,1102.068286,1201.064849,1101.916237,1310.976251,875.4939379,1401.383084,1646.29739,1005.54667,1184.235759,1233.330243,1140.038921,1294.037561,1163.017926,1125.418013,1354.371597,1046.801276,1194.127099,1086.689045,1442.163864,1404.850072,1356.404538,1010.367535,1374.597947,1433.818812,1194.846808,1345.269487,1009.764158,1334.72995,839.7682288,974.4458316,1161.553243,966.9990422,1243.466665,962.7353338
BRA,Brazil,BRA.13_1,Minas Gerais,Minas|Minas Geraes,,Estado,State,,BR.MG,2124.930779,2124.930779,2124.930779,2124.930779,2124.930779,2124.930779,2124.930779,2124.930779,2124.930779,2124.930779,2124.930779,2124.930779,2124.930779,2124.930779,2124.930779,2124.930779,2124.930779,2124.930779,2124.930779,2124.930779,2124.930779,2140.874167,2153.763489,1953.742961,1916.606854,2140.232748,2224.243069,2068.756469,1927.612881,2157.917395,2184.883618,2170.32425,2226.596186,2321.574439,2087.513643,2192.915952,2145.293376,1986.81865,2167.353799,1883.273922,2029.82863,1842.303158,2152.427521,2302.027193,2017.271307,1870.116232,2058.101852,2088.662043,2091.888047,2037.567651,1971.079206,2079.039678,2007.236951,2141.003387,2213.704778,2066.9182,2322.603771,2101.279762,2168.750548,2192.040406,1890.077985,2154.496753,2080.234636,2000.915535,2210.818971,2231.027795,1965.223813,1884.127454,2153.801457,2017.867462,1976.889637,2044.526886,1917.663053,2163.458903,1918.126062,2124.920544,2103.039681,2222.554017,2031.24229,2215.408602,2155.793605,2130.627197,2410.674123,2408.024935,2317.447871,1976.307113,2181.291083,2106.618444,2064.823613,2021.616828,1738.92362,2041.230661,1575.638948,2355.819596,2625.292256,2223.380588,1764.086246,2442.806847,2484.686772,1942.691811,2005.181067,1717.079766,2097.627746,2402.862421,2195.192942,2228.17096,1770.903973,1858.216938,2243.312798,2412.486014,2160.360568,1969.521755,2037.063578,2165.447916,2131.854755,2217.623672,2003.276326,2267.801499,2253.191917,2025.050637,2301.024909,2078.217434,2238.7894,2240.264132,1733.758208,2053.939785,2138.497513,2162.444021,2261.042186
BRA,Brazil,BRA.14_1,Pará,,,Estado,State,,BR.PA,809.5940005,809.6099664,508.551177,1126.486878,995.7602244,777.8743249,944.8376212,456.8675805,1104.895272,386.8592438,400.6106349,396.0039252,293.2423399,344.9082288,393.2990353,477.6269356,419.5802003,351.4452876,428.2112218,744.2767561,472.0298562,826.6598083,784.7795177,1103.904837,325.0534969,710.1006489,883.2474449,713.1367482,370.4599235,740.1644187,919.3350127,915.7524285,614.4968766,1309.07526,880.3807541,854.6701626,655.1289926,596.1187179,894.5387102,479.2663875,643.4755108,448.1253157,590.4528915,889.3066114,984.9713468,603.6562781,666.00845,552.6581613,688.0347706,1083.979076,609.7327658,481.127585,542.0567955,617.2640405,817.8164834,583.6430813,890.9145184,737.9415202,664.8544119,669.1482981,544.1946407,549.3625029,478.8614867,578.9391188,683.6020705,688.1229925,615.1244935,437.9086306,588.7710665,694.446087,824.7625597,589.2995732,857.9132769,1135.766269,847.7083385,775.3734206,997.805879,761.2050106,816.4544879,613.1491018,902.71841,768.4949339,842.3215589,1312.811847,933.5761104,695.7816065,1044.569372,913.413193,625.593959,599.253476,674.1018672,550.8156054,452.2177317,812.2566694,1417.073123,1032.771015,603.4036867,802.3363692,940.2837658,502.1344566,626.0659295,704.2203871,319.7726662,956.8567116,782.1812873,854.9471346,741.8032391,386.7078437,604.5071556,1091.849983,617.8637173,879.0478359,747.360278,1112.743436,715.2082854,790.292639,719.0935423,1008.949406,1164.050713,738.0592165,1161.931801,408.2676564,656.0434735,725.5431791,576.1561881,564.6899239,644.6431485,695.130308,750.38135
BRA,Brazil,BRA.15_1,Paraíba,Parahyba,,Estado,State,,BR.PB,1703.68778,1666.900249,1664.8465,1678.2218,1670.790834,1681.224391,1654.250378,1706.223127,1699.619002,1685.295776,1667.898641,1688.527756,1658.239462,1642.503833,1670.839431,1636.441355,1668.418341,1649.728372,1626.287283,1643.265193,1711.893466,1658.303869,1631.900607,1663.546667,1650.60344,1626.259624,1668.734342,1703.707835,1657.80703,1650.257769,1664.813165,1698.070095,1669.829321,1593.424518,1654.281097,1629.603304,1657.359514,1696.674951,1653.865893,1613.110514,1673.026898,1717.03415,1541.264873,1641.650785,1756.80374,1733.050757,1601.025175,1544.006708,1719.922031,1371.052889,1934.227075,1564.6207,1480.939035,1227.818735,1445.331759,2182.14626,1873.453926,1543.845351,1330.02983,1634.030206,1543.88667,1470.232832,1564.447836,1896.083168,1733.677015,1677.402551,2179.726146,1647.004709,1398.015439,1593.02446,1660.35998,1465.918007,1599.599876,1563.869902,2017.107425,1422.211235,1339.994743,1298.381132,1637.135055,1637.96722,1661.120229,1877.075842,1808.922221,1553.490561,1648.978458,1721.080855,1467.668672,1245.810111,1696.31924,1758.737654,1529.813029,1934.662828,2423.629558,1585.672127,1169.817883,1684.819055,1718.825354,1315.863901,1818.611804,1957.535789,1433.324219,1880.218134,1764.375916,1634.701284,1656.106543,1829.690323,2006.819543,2188.198052,1447.849391,1710.496741,1737.90732,1677.983944,1598.000385,1584.015934,1621.412674,1327.853705,1568.798918,1502.8655,1977.656813,1689.543523,1711.898963,1458.268116,1801.26853,1937.641463,2343.400034,1855.774852,1921.522512,1550.660538,1574.886553
BRA,Brazil,BRA.16_1,Paraná,,,Estado,State,,BR.PR,754.9786017,756.1618745,546.6773555,802.2932131,801.8556028,682.9312097,764.5651132,552.1994537,817.1187294,562.2689346,519.5509482,540.6818489,503.5778974,540.1365429,541.1703878,591.4813189,589.9819036,557.7529241,579.9982564,695.4308832,342.9348327,797.2617055,639.0986313,992.8423203,401.484829,733.5831954,857.4903398,671.619397,470.4431749,762.3469082,922.8733762,841.9046267,580.0793813,1166.886769,668.555836,719.0917323,576.0401448,585.0860868,860.4372715,491.2968505,586.6532161,438.4504566,651.4973673,738.625884,858.3144086,614.4320807,681.5706241,545.8177787,559.0553543,946.4501527,685.5573735,572.1142645,573.6066678,797.3430955,751.4534099,568.5651881,892.2496096,759.4525287,712.2423967,680.0713499,634.293638,575.2339153,575.4845933,675.4509809,590.1670856,615.8845925,704.636837,500.2745756,556.3195051,842.3826417,711.2877266,646.8257832,761.8809776,1037.402615,705.3083381,839.0874094,865.040289,703.4197821,768.7511981,615.446203,706.3689248,707.2860184,716.6617953,1077.834247,834.7415341,621.7350705,885.0877052,840.9266096,685.3758478,700.8979737,637.6087492,536.1055599,508.3664298,790.1706759,1213.292696,882.7138411,603.6706241,885.3459879,951.6015586,516.3380693,587.3652538,731.1260939,322.3520107,800.3233044,709.062521,823.3532839,815.7613277,376.7187278,598.2898669,946.1413982,634.2986895,783.761139,608.4376841,1038.745081,817.4277029,677.3601582,655.4789844,850.9943468,877.2506634,808.2363044,939.9839553,314.9285023,693.5263174,723.0379382,500.5447738,525.6894615,661.067709,618.4607231,589.2734578
BRA,Brazil,BRA.17_1,Pernambuco,Pernambouc,,Estado,State,,BR.PE,1003.780921,1003.780921,1003.780921,1003.780921,1003.780921,1003.780921,1003.780921,1003.780921,1003.780921,1003.780921,1003.780921,1003.780921,1003.780921,1003.780921,1003.780921,1003.780921,1004.93003,1003.780921,1003.780921,1108.7599,869.3913358,1096.646201,1076.083744,882.2981103,681.2536792,1067.571291,1268.447608,1022.561184,664.1393326,1054.73034,1215.033133,1028.919124,929.7470876,1532.635876,978.7629382,1289.076257,908.5288972,924.4489958,1209.942155,908.8592457,885.8045637,581.6498407,1118.291298,1116.715518,1151.330345,892.7338001,1017.154874,755.6206102,916.8444965,1101.254382,752.6554562,841.5810412,911.3981788,942.0431806,1071.738829,829.4542726,1271.916471,892.8521801,911.3999388,1022.729139,627.1809045,950.1361544,685.6266827,762.7631989,966.4467181,902.4534116,1086.572847,712.2771822,789.6909907,1086.735958,885.1412644,1029.951329,1033.766634,1186.17044,996.1821116,993.2485058,1159.499478,1086.841116,907.7014166,826.7686538,1036.693099,865.8092523,1131.549354,1491.504852,1025.67626,840.6601423,1088.114048,1003.256942,961.3872495,996.3098621,775.9927289,708.68501,644.9045221,968.326574,1740.342161,945.5065563,800.059622,1080.331152,1300.586694,594.0137563,786.3824513,774.5425508,669.6836077,947.3720288,1112.088689,938.1085394,984.5541271,695.6061073,1032.34605,1028.235634,826.2943216,892.626234,834.6409896,1062.822074,869.6977967,983.3423108,738.9347359,1026.443697,1170.966099,776.5987194,1097.72024,665.1078917,911.4523996,846.3151823,676.2449206,798.1250782,890.9434152,992.1343615,970.5032201
BRA,Brazil,BRA.18_1,Piauí,Piauhy,,Estado,State,,BR.PI,1073.703857,1630.167731,1477.812884,1446.198025,1909.495785,1850.403503,1326.458854,1014.751757,1098.520147,1102.269957,1409.614811,1179.685667,939.8590951,1238.932091,1443.886757,1831.583311,1459.188649,1234.140266,1495.911258,1137.348869,1327.067855,1280.838347,1405.029887,1213.369406,937.8874246,1773.025076,1338.643707,1203.916925,1354.599375,1374.818314,1248.030858,1507.187474,1402.165993,1846.46861,1229.669463,1534.04672,1241.473569,1241.494645,1528.940912,1399.718082,1450.801384,1424.362557,1330.364242,1092.643274,1328.153129,1233.614092,1529.630008,1358.872593,1107.559212,1473.144102,1401.21149,1430.407895,1502.347274,1310.193647,1459.683657,1240.733548,1706.503049,1315.05777,1398.029457,1521.532378,1307.742779,1640.272945,1225.308963,969.1920893,1220.852544,1173.472038,1512.935798,1416.496162,1217.56333,1490.147645,1382.688664,1604.343148,777.4718469,1646.834082,1690.943001,1631.805396,1595.898855,1162.148759,1381.135318,1063.942782,1492.160185,1445.924569,1416.314869,1124.174379,1330.640727,1448.972641,1218.72623,1182.988471,1510.228839,1282.947376,1297.812829,1427.735844,1818.108718,1059.185704,1629.243541,1290.517508,1357.681791,1537.995368,1347.081863,1075.02481,1484.339338,1392.546265,1134.471571,1379.229573,1400.10799,1554.242314,1209.417465,1435.924479,1250.002955,1293.954947,1212.606151,1260.178028,1439.48164,1616.530625,1662.682216,1378.311287,1360.587932,1891.490351,1803.1943,1481.628189,1441.207967,1256.22391,1462.524453,900.8830777,1078.453397,1370.298752,1000.327174,1359.076561,1248.326697
BRA,Brazil,BRA.19_1,Rio de Janeiro,,,Estado,State,,BR.RJ,749.1519696,749.1519696,584.7270569,1256.284085,1090.638521,860.6307204,958.3428586,419.8332081,1145.244008,365.6529093,477.2157706,356.2699055,253.1500247,333.2340085,401.4878269,542.44191,312.0666486,300.1716165,435.6902517,830.1268509,407.0822921,900.4413411,806.621603,1013.72881,261.7940056,594.6547999,969.1755527,639.1189707,210.5901022,632.2556607,945.4188173,822.0187623,559.2538931,1272.007774,744.6007875,744.547208,569.4688798,465.1933742,720.8211544,376.0284247,542.8203802,321.7817037,594.5838698,868.1688938,1028.191535,499.3137027,632.9845081,532.3366427,617.3273267,1037.227355,442.1714487,345.8287359,478.6240444,531.317258,825.9472274,616.5835934,798.229712,667.3586595,628.9704013,676.6449302,421.9871804,492.336518,329.1204224,446.1584707,630.8500585,588.0781007,618.956984,247.3616986,601.1196298,686.0483724,889.5092515,523.3119656,785.4402908,1116.947113,825.0968704,580.5337748,976.4045857,733.6987054,633.689299,453.5995864,824.8130126,640.6988307,885.5911313,1448.444588,848.4129671,657.5089853,924.8510402,681.0664633,434.6966395,535.3529497,584.5682144,556.1545865,295.4169575,861.5656053,1482.59878,1090.474063,563.982156,821.1868642,940.3653779,411.8474453,562.825505,693.9214177,259.445767,1023.24394,814.694179,810.1588762,624.2312739,439.993304,545.7215062,985.0602738,493.2133466,886.9673931,713.5708776,1065.587571,590.1350619,727.7755201,691.8558803,1007.864441,1212.554446,564.8691123,1061.113166,325.6177417,560.0326406,670.1801634,549.3057792,508.5873918,577.5229289,713.2252652,817.8705431
BRA,Brazil,BRA.20_1,Rio Grande do Norte,,,Estado,State,,BR.RN,1580.823138,1579.436639,1578.906613,1579.866781,1579.875449,1581.278092,1579.719929,1579.069255,1581.201454,1581.068523,1579.095112,1579.453852,1581.427762,1580.183985,1573.324723,1566.451004,1566.669383,1558.106951,1559.959788,1566.151382,1491.763031,1541.342075,1502.612466,1567.03795,1402.843008,1435.325052,1442.751378,1520.697102,1427.882062,1477.364148,1528.260945,1548.647878,1528.419306,1386.080878,1546.286277,1469.259203,1401.766381,1538.68119,1502.483832,1400.920965,1430.646545,1465.343245,1359.621592,1428.47011,1320.976355,1616.211016,1336.370847,1323.52895,1495.4194,1866.047877,1794.553919,1363.34416,1086.426202,1193.385295,1096.855262,1410.641956,1294.615348,1371.107386,1229.695297,1364.98086,1211.07155,1363.368527,1360.246972,1654.509259,1286.397241,1242.733855,1414.663184,1534.546702,1816.60226,1395.053641,1732.770875,976.7868606,1699.282423,1163.874206,1622.074545,1921.25518,1489.656293,1245.238156,1342.319401,1469.692356,1392.027599,2032.10488,1806.267325,1351.576187,1483.472409,1529.402894,1715.092721,1268.116937,1550.943858,1535.394556,1265.955014,1779.238388,1907.661566,1976.724422,1511.15772,1844.533868,1876.288899,1275.37714,1317.073886,1787.853281,1283.038551,1717.741849,1677.362619,1709.536363,1379.782314,1494.15268,1952.445531,1979.381744,1351.232753,1707.06691,1836.304557,2319.400244,1733.653897,1176.41445,1523.738371,1256.527455,1677.010986,1406.332219,1852.024792,1573.141369,1592.985694,1537.438321,1661.674713,2074.467584,2145.511568,1650.513595,1953.276664,1723.869459,1769.962354
BRA,Brazil,BRA.21_1,Rio Grande do Sul,,,Estado,State,,BR.RS,1871.564796,1871.564796,1871.564796,1871.564796,1871.564796,1871.564796,1871.564796,1871.564796,1871.564796,1871.564796,1871.564796,1871.564796,1871.564796,1871.564796,1871.564796,1871.564796,1871.564796,1871.564796,1871.564796,1871.564796,1871.564796,1871.564796,1871.564796,1871.564796,1871.564796,1871.564796,1871.564796,1871.564796,1871.564796,1871.564796,1871.564796,1871.564796,1871.564796,1871.564796,1871.564796,1871.564796,1871.564796,1862.246919,1865.706902,1844.513473,1872.071153,1875.981563,1843.822084,1924.286887,1873.781546,1893.257251,2004.253838,1817.119937,1895.749094,1850.93168,1822.486793,1922.513642,1732.987144,1983.62794,1775.948206,1613.989163,2046.955662,1937.775091,2004.131471,2025.000083,1804.415338,1634.489106,2054.118354,1720.543842,1761.152249,1813.737417,1885.272282,1872.152509,1831.072037,1677.209202,1600.675564,1809.875489,1366.105733,1824.091705,1775.226258,1741.427598,1519.537474,1584.896169,1677.881471,1743.769887,1847.77631,2089.664308,2152.268329,2040.469107,2118.342822,2011.283046,2138.826579,2237.764501,1952.759903,1900.412827,1918.577927,1985.01339,1599.023919,1881.146741,1972.134158,1967.682664,1797.564069,1941.878715,2122.490624,2069.633651,2000.301317,1775.371835,1965.022716,1962.06743,1953.891457,1812.074855,1962.025298,1631.405892,1647.527313,1580.436682,1876.177271,1764.436404,1784.970161,1898.872563,1688.662729,1710.877668,1741.667747,1910.718656,2095.475723,1741.481195,1676.935061,1283.467869,1234.337678,1246.027608,1117.437683,1163.407783,1419.699569,1526.861326,1415.354269
BRA,Brazil,BRA.22_1,Rondônia,Guaporé,,Estado,State,,BR.RO,1953.043576,1953.043576,1953.043576,1953.043576,1953.043576,1953.043576,1953.043576,1953.043576,1953.043576,1953.043576,1952.69125,1952.832869,1952.741461,1952.789618,1952.823423,1952.633225,1952.819223,1952.916232,1953.043576,1952.932596,1952.725687,1951.501121,1952.347474,1952.274187,1952.746311,1952.8478,1952.998951,1952.778442,1952.817863,1952.989828,1953.100395,1952.875419,1952.563273,1952.317206,1951.866043,1952.197548,1952.338279,1936.978096,1954.099768,1944.824787,1943.814395,1953.488475,1990.196353,1963.27084,1931.348338,1924.422241,1944.201091,2026.464774,1442.654438,1379.732705,1492.735893,2151.597625,2297.751291,2211.921677,2227.618019,1874.501378,1660.99403,1750.928764,2513.564868,2184.823816,2270.152529,1948.140666,2199.077039,2491.037753,2033.23353,2363.660606,1696.641478,1426.575009,2106.563451,1896.462614,1670.431372,2025.816452,2099.943595,2145.303347,1832.475791,2084.881641,2084.881191,2101.887111,1733.23485,2105.968293,1969.585005,1664.545915,1919.168092,1999.136867,1918.662834,2175.835442,1723.995258,1783.632223,1978.178867,1979.75322,2048.135892,1855.870253,1609.466477,2052.24052,1895.034695,1946.142128,1674.292426,2179.320058,2223.436311,2251.43338,1781.1828,1291.47319,2000.604548,1837.626465,1866.207384,2186.389274,1591.821694,2039.094129,2290.666142,2308.224083,1682.347485,1925.73568,1778.773896,1935.136148,2220.295651,2203.31986,2327.25332,2243.639481,1475.139577,2263.700546,2136.399824,2033.340726,1937.869869,1476.354907,1467.20478,1913.125027,1647.284567,2088.666429,2181.2853
BRA,Brazil,BRA.23_1,Roraima,Rio Branco,,Estado,State,,BR.RR,1788.767382,1760.430154,1825.745012,1801.480413,1756.309902,1782.449744,1753.494038,1841.559807,1797.848861,1739.132392,1735.789208,1841.096449,1751.974932,1765.456803,1811.816953,1659.050204,1780.714664,1726.396913,1731.881683,1669.119619,2153.262395,1614.419857,1692.385288,1794.002973,1649.618255,1659.728046,1706.829304,1674.519225,1674.007608,1741.577895,1661.329682,1749.000826,1671.890204,1425.48848,1784.333716,1605.617246,1676.830257,2028.680369,1558.803571,1496.564232,1724.649147,2028.734552,1350.951471,1594.270881,1886.33654,1843.032384,1702.599486,1632.819572,1964.290752,1767.20816,1818.943237,1472.092835,1554.781672,1224.895457,1340.212297,1909.102217,1816.52874,1650.899665,1432.824849,1589.734625,1421.711128,1482.7351,1582.118998,2019.569441,1566.916625,1537.242209,2042.178174,1782.270184,1424.234542,1640.018033,1917.46383,1416.221691,1861.110317,1394.402652,1832.651095,1844.740733,1542.790472,1242.805022,1678.286399,1633.393179,1771.572363,1991.409181,1932.900056,1526.978437,1763.471999,1700.660835,1706.538529,1343.910224,1695.462899,1783.795174,1435.048185,1802.943234,2691.370667,1875.61079,1354.073635,1606.335892,1805.566488,1424.45274,1753.769314,2142.269592,1439.465659,1807.735046,1807.285458,1830.857355,1577.899284,1927.107283,2065.847264,2263.413103,1569.179017,1799.274555,1929.135596,1782.771804,1472.961391,1511.124744,1826.281723,1303.603929,1791.556567,1793.228745,1896.430048,1995.952589,2233.419262,1487.403852,1885.378086,2195.123553,2331.948215,1737.117475,1774.369023,1652.247069,1514.356847
